Company,Sector,Date,index,Price,Open,High,Low,Change %,vol multiplier,Volume,Company Name,SubSector,Market Classification,Shares Outstanding,Market Cap
ZENITHBANK,FINANCIAL SERVICES,2024-12-23,96,46.0,45.85,46.5,45.8,0.33%,1000000.0,34650000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1889212180000.0
UBA,FINANCIAL SERVICES,2024-12-24,95,36.0,35.0,37.8,34.2,2.86%,1000000.0,51170000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1231179169248.0
TRANSCORP,CONGLOMERATES,2024-12-24,95,43.25,45.0,43.25,43.25,-3.89%,1000000.0,1060000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,439506395075.5
FIRSTHOLDCO,FINANCIAL SERVICES,2024-12-24,94,27.9,27.15,27.9,27.4,2.76%,1000000.0,2890000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1168391780388.9
ZENITHBANK,FINANCIAL SERVICES,2024-12-24,95,46.0,46.0,46.0,45.05,0.00%,1000000.0,15120000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1889212180000.0
TRANSCORP,CONGLOMERATES,2024-12-27,94,43.3,43.25,43.3,43.25,0.12%,1000000.0,1590000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,440014494954.2
FIRSTHOLDCO,FINANCIAL SERVICES,2024-12-27,93,28.1,27.9,28.5,27.9,0.72%,1000000.0,8670000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1176767348707.1
ZENITHBANK,FINANCIAL SERVICES,2024-12-27,94,45.95,46.0,47.0,44.5,-0.11%,1000000.0,33260000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1887158688500.0
UBA,FINANCIAL SERVICES,2024-12-27,94,34.55,36.0,36.9,34.55,-4.03%,1000000.0,41730000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1181590008264.4
FIRSTHOLDCO,FINANCIAL SERVICES,2024-12-30,92,28.2,28.1,28.25,28.1,0.36%,1000000.0,9390000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1180955132866.2
TRANSCORP,CONGLOMERATES,2024-12-30,93,43.3,43.3,43.3,43.3,0.00%,1000000.0,1260000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,440014494954.2
ZENITHBANK,FINANCIAL SERVICES,2024-12-30,93,45.95,45.95,46.8,45.35,0.00%,1000000.0,19640000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1887158688500.0
UBA,FINANCIAL SERVICES,2024-12-30,93,34.3,34.55,34.8,34.2,-0.72%,1000000.0,16290000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1173040152922.4
TRANSCORP,CONGLOMERATES,2024-12-31,92,43.5,43.3,43.5,42.1,0.46%,1000000.0,3520000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,442046894469.0
UBA,FINANCIAL SERVICES,2024-12-31,92,34.0,34.3,34.5,33.9,-0.87%,1000000.0,17250000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1162780326512.0
ZENITHBANK,FINANCIAL SERVICES,2024-12-31,92,45.5,45.95,45.9,45.5,-0.98%,1000000.0,4230000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1868677265000.0
FIRSTHOLDCO,FINANCIAL SERVICES,2024-12-31,91,28.05,28.2,28.2,28.0,-0.53%,1000000.0,6980000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1174673456627.55
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-02,90,28.2,28.05,28.2,27.95,0.53%,1000000.0,9770000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1180955132866.2
TRANSCORP,CONGLOMERATES,2025-01-02,91,43.5,43.5,43.5,43.5,0.00%,1000000.0,1160000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,442046894469.0
UBA,FINANCIAL SERVICES,2025-01-02,91,34.2,34.0,34.25,33.85,0.59%,1000000.0,12210000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1169620210785.6
ZENITHBANK,FINANCIAL SERVICES,2025-01-02,91,45.85,45.5,45.95,45.8,0.77%,1000000.0,14840000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1883051705500.0
UBA,FINANCIAL SERVICES,2025-01-03,90,34.9,34.2,35.0,34.5,2.05%,1000000.0,10970000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1193559805743.2
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-03,89,27.95,28.2,28.1,27.9,-0.89%,1000000.0,17610000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1170485672468.45
TRANSCORP,CONGLOMERATES,2025-01-03,90,43.5,43.5,43.5,43.3,0.00%,1000000.0,2530000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,442046894469.0
ZENITHBANK,FINANCIAL SERVICES,2025-01-03,90,46.5,45.85,46.8,45.85,1.42%,1000000.0,8510000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1909747095000.0
TRANSCORP,CONGLOMERATES,2025-01-06,89,44.0,43.5,44.5,43.5,1.15%,1000000.0,6980000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,447127893256.0
ZENITHBANK,FINANCIAL SERVICES,2025-01-06,89,46.65,46.5,46.7,46.5,0.32%,1000000.0,5250000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1915907569500.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-06,88,28.9,28.0,29.0,28.0,3.40%,1000000.0,39060000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1210269621979.9
UBA,FINANCIAL SERVICES,2025-01-06,89,34.9,34.9,35.2,34.8,0.00%,1000000.0,19050000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1193559805743.2
TRANSCORP,CONGLOMERATES,2025-01-07,88,45.0,44.0,45.1,43.5,2.27%,1000000.0,13440000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,457289890830.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-07,87,29.5,28.9,29.5,29.0,2.08%,1000000.0,161460000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1235396326934.5
UBA,FINANCIAL SERVICES,2025-01-07,88,34.05,34.9,34.9,33.65,-2.44%,1000000.0,14820000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1164490297580.4
ZENITHBANK,FINANCIAL SERVICES,2025-01-07,88,44.95,46.65,46.0,44.65,-3.64%,1000000.0,7670000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1846088858500.0
TRANSCORP,CONGLOMERATES,2025-01-08,87,49.5,45.0,49.5,44.0,10.00%,1000000.0,7980000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,503018879913.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-08,86,31.45,29.5,31.5,29.65,6.61%,1000000.0,11780000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1317058118036.95
ZENITHBANK,FINANCIAL SERVICES,2025-01-08,87,44.5,44.95,45.0,44.5,-1.00%,1000000.0,13140000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1827607435000.0
UBA,FINANCIAL SERVICES,2025-01-08,87,34.0,34.05,34.05,33.7,-0.15%,1000000.0,11500000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1162780326512.0
ZENITHBANK,FINANCIAL SERVICES,2025-01-09,86,46.5,44.5,46.5,45.15,4.49%,1000000.0,5900000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1909747095000.0
TRANSCORP,CONGLOMERATES,2025-01-09,86,51.0,54.0,54.4,51.0,3.03%,1000000.0,12140000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,518261876274.0
UBA,FINANCIAL SERVICES,2025-01-09,86,34.2,34.0,34.35,34.0,0.59%,1000000.0,11090000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1169620210785.6
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-09,85,31.05,31.45,31.15,29.5,-1.27%,1000000.0,16230000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1300306981400.55
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-10,84,30.2,31.05,30.5,29.05,-2.74%,1000000.0,16910000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1264710816048.2
ZENITHBANK,FINANCIAL SERVICES,2025-01-10,85,46.0,46.5,46.6,45.9,-1.08%,1000000.0,18210000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1889212180000.0
TRANSCORP,CONGLOMERATES,2025-01-10,85,51.5,51.0,51.5,49.5,0.98%,1000000.0,3800000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,523342875061.0
UBA,FINANCIAL SERVICES,2025-01-10,85,34.2,34.2,34.45,34.0,0.00%,1000000.0,8510000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1169620210785.6
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-13,83,28.5,30.2,30.1,28.5,-5.63%,1000000.0,10390000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1193518485343.5
UBA,FINANCIAL SERVICES,2025-01-13,84,34.0,34.2,34.5,34.0,-0.58%,1000000.0,12610000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1162780326512.0
ZENITHBANK,FINANCIAL SERVICES,2025-01-13,84,46.85,46.0,46.85,46.2,1.85%,1000000.0,8940000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1924121535500.0
TRANSCORP,CONGLOMERATES,2025-01-13,84,49.5,51.5,50.0,49.5,-3.88%,1000000.0,2340000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,503018879913.0
TRANSCORP,CONGLOMERATES,2025-01-14,83,49.9,49.5,49.9,49.8,0.81%,1000000.0,2510000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,507083678942.6
UBA,FINANCIAL SERVICES,2025-01-14,83,34.05,34.0,34.25,33.95,0.15%,1000000.0,15110000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1164490297580.4
ZENITHBANK,FINANCIAL SERVICES,2025-01-14,83,46.75,46.85,46.8,46.35,-0.21%,1000000.0,13390000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1920014552500.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-14,82,28.55,28.5,28.55,28.2,0.18%,1000000.0,9150000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1195612377423.05
UBA,FINANCIAL SERVICES,2025-01-15,82,34.0,34.05,34.1,33.95,-0.15%,1000000.0,6320000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1162780326512.0
TRANSCORP,CONGLOMERATES,2025-01-15,82,49.9,49.9,49.9,49.9,0.00%,1000000.0,1210000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,507083678942.6
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-15,81,29.0,28.55,29.7,28.95,1.58%,1000000.0,6300000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1214457406139.0
ZENITHBANK,FINANCIAL SERVICES,2025-01-15,82,46.95,46.75,47.1,46.95,0.43%,1000000.0,12790000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1928228518500.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-16,80,29.05,29.0,29.05,29.0,0.17%,1000000.0,3360000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1216551298218.55
ZENITHBANK,FINANCIAL SERVICES,2025-01-16,81,46.95,46.95,47.0,46.8,0.00%,1000000.0,7520000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1928228518500.0
TRANSCORP,CONGLOMERATES,2025-01-16,81,49.9,49.9,49.9,49.9,0.00%,1000000.0,1150000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,507083678942.6
UBA,FINANCIAL SERVICES,2025-01-16,81,33.95,34.0,34.0,33.9,-0.15%,1000000.0,11300000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1161070355443.6
UBA,FINANCIAL SERVICES,2025-01-17,80,33.9,34.0,34.1,33.8,-0.15%,1000000.0,20080000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1159360384375.2
TRANSCORP,CONGLOMERATES,2025-01-17,80,46.95,49.9,47.0,46.95,-5.91%,1000000.0,1670000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,477105786099.3001
ZENITHBANK,FINANCIAL SERVICES,2025-01-17,80,46.8,46.95,46.95,46.8,-0.32%,1000000.0,8400000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1922068044000.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-17,79,29.2,29.05,29.2,29.05,0.52%,1000000.0,2250000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1222832974457.2
UBA,FINANCIAL SERVICES,2025-01-20,79,33.9,33.9,34.1,33.85,0.00%,1000000.0,12940000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1159360384375.2
TRANSCORP,CONGLOMERATES,2025-01-20,79,48.5,46.95,48.5,48.5,3.30%,1000000.0,2760000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,492856882339.0
ZENITHBANK,FINANCIAL SERVICES,2025-01-20,79,47.0,46.8,47.0,46.9,0.43%,1000000.0,19700000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1930282010000.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-20,78,29.15,29.2,29.15,29.15,-0.17%,1000000.0,2430000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1220739082377.65
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-21,77,28.7,29.15,29.0,28.7,-1.54%,1000000.0,3020000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1201894053661.7
UBA,FINANCIAL SERVICES,2025-01-21,78,34.0,33.9,34.0,33.8,0.29%,1000000.0,27880000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1162780326512.0
TRANSCORP,CONGLOMERATES,2025-01-21,78,50.0,48.5,50.0,50.0,3.09%,1000000.0,2830000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,508099878700.0
ZENITHBANK,FINANCIAL SERVICES,2025-01-21,78,47.2,47.0,47.2,46.9,0.43%,1000000.0,26700000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1938495976000.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-22,76,28.2,28.7,28.55,28.2,-1.74%,1000000.0,2920000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1180955132866.2
UBA,FINANCIAL SERVICES,2025-01-22,77,34.2,34.0,34.2,33.95,0.59%,1000000.0,27010000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1169620210785.6
TRANSCORP,CONGLOMERATES,2025-01-22,77,50.6,50.0,52.0,50.5,1.20%,1000000.0,5540000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,514197077244.4
ZENITHBANK,FINANCIAL SERVICES,2025-01-22,77,47.55,47.2,47.55,47.0,0.74%,1000000.0,16980000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1952870416500.0
ZENITHBANK,FINANCIAL SERVICES,2025-01-23,76,48.1,47.55,50.0,47.7,1.16%,1000000.0,25150000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1975458823000.0
UBA,FINANCIAL SERVICES,2025-01-23,76,35.0,34.2,35.0,34.4,2.34%,1000000.0,37450000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1196979747880.0
TRANSCORP,CONGLOMERATES,2025-01-23,76,52.0,52.0,52.0,51.95,2.77%,1000000.0,5060000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,528423873848.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-23,75,28.4,28.2,28.55,28.05,0.71%,1000000.0,5320000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1189330701184.4
ZENITHBANK,FINANCIAL SERVICES,2025-01-24,75,49.6,48.1,49.6,48.5,3.12%,1000000.0,9230000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,2037063568000.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-24,74,28.7,28.1,28.8,28.1,1.06%,1000000.0,6910000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1201894053661.7
TRANSCORP,CONGLOMERATES,2025-01-24,75,52.0,52.0,52.0,52.0,0.00%,1000000.0,8240000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,528423873848.0
UBA,FINANCIAL SERVICES,2025-01-24,75,36.5,35.0,36.5,35.0,4.29%,1000000.0,16790000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1248278879932.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-27,73,30.95,28.7,30.95,28.7,7.84%,1000000.0,12950000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1296119197241.45
TRANSCORP,CONGLOMERATES,2025-01-27,74,52.0,52.0,52.0,51.55,0.00%,1000000.0,3390000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,528423873848.0
UBA,FINANCIAL SERVICES,2025-01-27,74,38.3,36.5,38.4,36.5,4.93%,1000000.0,29380000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1309837838394.4
ZENITHBANK,FINANCIAL SERVICES,2025-01-27,74,51.0,49.6,51.45,49.75,2.82%,1000000.0,33210000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,2094561330000.0
ZENITHBANK,FINANCIAL SERVICES,2025-01-28,73,50.8,51.0,51.0,50.2,-0.39%,1000000.0,33790000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,2086347364000.0
UBA,FINANCIAL SERVICES,2025-01-28,73,37.4,38.3,37.6,37.2,-2.35%,1000000.0,29200000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1279058359163.2
TRANSCORP,CONGLOMERATES,2025-01-28,73,51.75,52.0,52.0,51.1,-0.48%,1000000.0,3970000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,525883374454.5
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-28,72,29.25,30.95,30.5,29.0,-5.49%,1000000.0,11500000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1224926866536.75
TRANSCORP,CONGLOMERATES,2025-01-29,72,51.7,51.75,51.7,51.1,-0.10%,1000000.0,3050000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,525375274575.8001
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-29,71,29.25,29.25,29.25,29.0,0.00%,1000000.0,4010000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1224926866536.75
UBA,FINANCIAL SERVICES,2025-01-29,72,37.7,37.4,37.7,37.4,0.80%,1000000.0,13860000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1289318185573.6
ZENITHBANK,FINANCIAL SERVICES,2025-01-29,72,50.9,50.8,50.9,50.05,0.20%,1000000.0,8930000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,2090454347000.0
UBA,FINANCIAL SERVICES,2025-01-30,71,37.75,37.7,37.8,37.5,0.13%,1000000.0,13820000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1291028156642.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-30,70,29.1,29.25,29.1,29.0,-0.51%,1000000.0,83140000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1218645190298.1
TRANSCORP,CONGLOMERATES,2025-01-30,71,53.5,51.7,53.5,52.0,3.48%,1000000.0,3410000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,543666870209.0
ZENITHBANK,FINANCIAL SERVICES,2025-01-30,71,50.65,50.9,50.95,50.5,-0.49%,1000000.0,19250000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,2080186889500.0
ZENITHBANK,FINANCIAL SERVICES,2025-01-31,70,50.6,50.65,50.6,50.45,-0.10%,1000000.0,21220000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,2078133398000.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-01-31,69,29.95,29.95,30.0,29.55,2.92%,1000000.0,85450000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1254241355650.45
UBA,FINANCIAL SERVICES,2025-01-31,70,37.7,37.75,37.8,37.6,-0.13%,1000000.0,13170000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1289318185573.6
TRANSCORP,CONGLOMERATES,2025-01-31,70,53.0,53.5,53.25,53.0,-0.93%,1000000.0,4080000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,538585871422.0
UBA,FINANCIAL SERVICES,2025-02-03,69,37.5,37.7,37.55,37.45,-0.53%,1000000.0,31580000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1282478301300.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-02-03,68,29.5,29.95,29.95,29.25,-1.50%,1000000.0,83990000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1235396326934.5
ZENITHBANK,FINANCIAL SERVICES,2025-02-03,69,50.0,50.6,50.5,49.6,-1.19%,1000000.0,54530000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,2053491500000.0
TRANSCORP,CONGLOMERATES,2025-02-03,69,54.0,53.0,54.0,53.9,1.89%,1000000.0,3260000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,548747868996.0
TRANSCORP,CONGLOMERATES,2025-02-04,68,53.0,54.0,53.0,53.0,-1.85%,1000000.0,3030000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,538585871422.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-02-04,67,29.3,29.5,29.3,29.0,-0.68%,1000000.0,83080000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1227020758616.3
UBA,FINANCIAL SERVICES,2025-02-04,68,37.5,37.5,37.5,37.4,0.00%,1000000.0,10510000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1282478301300.0
ZENITHBANK,FINANCIAL SERVICES,2025-02-04,68,49.2,50.0,50.0,49.0,-1.60%,1000000.0,29520000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,2020635636000.0
UBA,FINANCIAL SERVICES,2025-02-05,67,37.75,37.5,38.0,37.4,0.67%,1000000.0,29020000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1291028156642.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-02-05,66,32.1,29.3,32.2,29.75,9.56%,1000000.0,99070000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1344278715071.1
ZENITHBANK,FINANCIAL SERVICES,2025-02-05,67,50.0,49.2,50.0,49.25,1.63%,1000000.0,44730000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,2053491500000.0
TRANSCORP,CONGLOMERATES,2025-02-05,67,53.0,53.0,53.05,53.0,0.00%,1000000.0,5250000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,538585871422.0
TRANSCORP,CONGLOMERATES,2025-02-06,66,53.6,53.0,53.6,52.5,1.13%,1000000.0,4800000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,544683069966.4
UBA,FINANCIAL SERVICES,2025-02-06,66,38.0,37.75,38.0,37.5,0.66%,1000000.0,20450000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1299578011984.0
ZENITHBANK,FINANCIAL SERVICES,2025-02-06,66,50.3,50.0,50.3,50.05,0.60%,1000000.0,40540000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,2065812449000.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-02-06,65,32.0,32.1,32.45,31.55,-0.31%,1000000.0,38770000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1340090930912.0
UBA,FINANCIAL SERVICES,2025-02-07,65,39.15,38.0,39.4,38.0,3.03%,1000000.0,10140000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1338907346557.2
TRANSCORP,CONGLOMERATES,2025-02-07,65,54.0,53.6,54.0,50.05,0.75%,1000000.0,5130000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,548747868996.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-02-07,64,33.0,32.0,33.0,31.7,3.13%,1000000.0,9570000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1381968772503.0
ZENITHBANK,FINANCIAL SERVICES,2025-02-07,65,52.0,50.3,52.0,50.5,3.38%,1000000.0,16780000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,2135631160000.0
FIRSTHOLDCO,FINANCIAL SERVICES,2025-02-10,63,32.2,33.0,33.0,32.2,-2.42%,1000000.0,5750000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,1348466499230.2002
ZENITHBANK,FINANCIAL SERVICES,2025-02-10,64,50.8,52.0,51.5,50.8,-2.31%,1000000.0,24870000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,2086347364000.0
UBA,FINANCIAL SERVICES,2025-02-10,64,38.1,39.15,39.4,38.0,-2.68%,1000000.0,26520000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1302997954120.8
TRANSCORP,CONGLOMERATES,2025-02-10,64,55.0,54.0,55.0,55.0,1.85%,1000000.0,3420000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,558909866570.0
UBA,FINANCIAL SERVICES,2025-02-11,63,38.8,38.1,39.0,38.1,1.84%,1000000.0,17550000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,1326937549078.4
TRANSCORP,CONGLOMERATES,2025-02-11,63,59.9,55.0,60.5,56.0,8.91%,1000000.0,35240000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,608703654682.6
