ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-07-23,6.989323702466419,4.6231810487036995,8.72650621161591,6.989323702466419,6.989323702466419,-0.21618480481987262,-0.21618480481987262,-0.21618480481987262,-0.02820188043001777,-0.02820188043001777,-0.02820188043001777,-0.18798292438985484,-0.18798292438985484,-0.18798292438985484,0.0,0.0,0.0,6.773138897646547
2020-07-24,6.991594311180127,4.773551578636302,8.96544134437394,6.991594311180127,6.991594311180127,-0.20099901227115952,-0.20099901227115952,-0.20099901227115952,-0.0006093172108328639,-0.0006093172108328639,-0.0006093172108328639,-0.20038969506032664,-0.20038969506032664,-0.20038969506032664,0.0,0.0,0.0,6.7905952989089675
2020-07-27,6.9984061373212505,4.665354240072916,8.737630767711003,6.9984061373212505,6.9984061373212505,-0.2666532903211693,-0.2666532903211693,-0.2666532903211693,-0.020390097984755086,-0.020390097984755086,-0.020390097984755086,-0.24626319233641422,-0.24626319233641422,-0.24626319233641422,0.0,0.0,0.0,6.731752847000081
2020-07-28,7.0006767460349595,4.778653059886274,8.7637634039116,7.0006767460349595,7.0006767460349595,-0.30224610197989216,-0.30224610197989216,-0.30224610197989216,-0.038409245424901206,-0.038409245424901206,-0.038409245424901206,-0.26383685655499095,-0.26383685655499095,-0.26383685655499095,0.0,0.0,0.0,6.698430644055067
2020-07-29,7.002947354748668,4.705001318751599,8.768790341420564,7.002947354748668,7.002947354748668,-0.31698810429862584,-0.31698810429862584,-0.31698810429862584,-0.034797252528716696,-0.034797252528716696,-0.034797252528716696,-0.28219085176990916,-0.28219085176990916,-0.28219085176990916,0.0,0.0,0.0,6.685959250450042
2020-08-03,7.014300398317208,4.499894789714329,8.755678945002385,7.014300398317208,7.014300398317208,-0.3976866433075082,-0.3976866433075082,-0.3976866433075082,-0.02039009798479457,-0.02039009798479457,-0.02039009798479457,-0.37729654532271356,-0.37729654532271356,-0.37729654532271356,0.0,0.0,0.0,6.6166137550097
2020-08-04,7.016571007030916,4.569838246281627,8.552896345970364,7.016571007030916,7.016571007030916,-0.4338049014204014,-0.4338049014204014,-0.4338049014204014,-0.038409245424898875,-0.038409245424898875,-0.038409245424898875,-0.39539565599550264,-0.39539565599550264,-0.39539565599550264,0.0,0.0,0.0,6.5827661056105145
2020-08-05,7.018841615744626,4.529452803354002,8.589672575414568,7.018841615744626,7.018841615744626,-0.4475345284914981,-0.4475345284914981,-0.4475345284914981,-0.03479725252872874,-0.03479725252872874,-0.03479725252872874,-0.4127372759627694,-0.4127372759627694,-0.4127372759627694,0.0,0.0,0.0,6.571307087253128
2020-08-06,7.021112224458333,4.531439251401849,8.672806294350766,7.021112224458333,7.021112224458333,-0.4573821640840658,-0.4573821640840658,-0.4573821640840658,-0.028201880429994594,-0.028201880429994594,-0.028201880429994594,-0.4291802836540711,-0.4291802836540711,-0.4291802836540711,0.0,0.0,0.0,6.563730060374268
2020-08-07,7.023382833172041,4.529355479187812,8.495262079425196,7.023382833172041,7.023382833172041,-0.4452247807390027,-0.4452247807390027,-0.4452247807390027,-0.0006093172107267794,-0.0006093172107267794,-0.0006093172107267794,-0.44461546352827586,-0.44461546352827586,-0.44461546352827586,0.0,0.0,0.0,6.5781580524330385
2020-08-10,7.030194659313165,4.589520394290676,8.593633635426324,7.030194659313165,7.030194659313165,-0.5046739543173453,-0.5046739543173453,-0.5046739543173453,-0.020390097984834064,-0.020390097984834064,-0.020390097984834064,-0.4842838563325112,-0.4842838563325112,-0.4842838563325112,0.0,0.0,0.0,6.525520704995819
2020-08-11,7.032465268026873,4.615205854009571,8.543679889796866,7.032465268026873,7.032465268026873,-0.5336711036399562,-0.5336711036399562,-0.5336711036399562,-0.03840924542488949,-0.03840924542488949,-0.03840924542488949,-0.49526185821506663,-0.49526185821506663,-0.49526185821506663,0.0,0.0,0.0,6.498794164386917
2020-08-12,7.034735876740583,4.616519673784326,8.621778460748315,7.034735876740583,7.034735876740583,-0.5399739995978817,-0.5399739995978817,-0.5399739995978817,-0.03479725252871786,-0.03479725252871786,-0.03479725252871786,-0.5051767470691639,-0.5051767470691639,-0.5051767470691639,0.0,0.0,0.0,6.494761877142701
2020-08-13,7.03700648545429,4.401972784809481,8.343658714461164,7.03700648545429,7.03700648545429,-0.542304480712111,-0.542304480712111,-0.542304480712111,-0.02820188042997821,-0.02820188042997821,-0.02820188042997821,-0.5141026002821328,-0.5141026002821328,-0.5141026002821328,0.0,0.0,0.0,6.494702004742179
2020-08-14,7.039277094167998,4.377051964912778,8.476507336647389,7.039277094167998,7.039277094167998,-0.5227423973381733,-0.5227423973381733,-0.5227423973381733,-0.0006093172109559986,-0.0006093172109559986,-0.0006093172109559986,-0.5221330801272174,-0.5221330801272174,-0.5221330801272174,0.0,0.0,0.0,6.516534696829825
2020-08-17,7.046088920309123,4.619653078788892,8.49266585968848,7.046088920309123,7.046088920309123,-0.5623611744320668,-0.5623611744320668,-0.5623611744320668,-0.02039009798488382,-0.02039009798488382,-0.02039009798488382,-0.5419710764471829,-0.5419710764471829,-0.5419710764471829,0.0,0.0,0.0,6.483727745877056
2020-08-18,7.048359529022827,4.465768020264302,8.556997676365981,7.048359529022827,7.048359529022827,-0.5859689888499436,-0.5859689888499436,-0.5859689888499436,-0.03840924542490888,-0.03840924542490888,-0.03840924542490888,-0.5475597434250348,-0.5475597434250348,-0.5475597434250348,0.0,0.0,0.0,6.462390540172883
2020-08-19,7.050630137534894,4.407227611941869,8.458515761477402,7.050630137534894,7.050630137534894,-0.5876209852130511,-0.5876209852130511,-0.5876209852130511,-0.03479725252870697,-0.03479725252870697,-0.03479725252870697,-0.552823732684344,-0.552823732684344,-0.552823732684344,0.0,0.0,0.0,6.463009152321843
2020-08-20,7.052900746046959,4.517727446636852,8.688977644896106,7.052900746046959,7.052900746046959,-0.5860602087236604,-0.5860602087236604,-0.5860602087236604,-0.028201880430018082,-0.028201880430018082,-0.028201880430018082,-0.5578583282936422,-0.5578583282936422,-0.5578583282936422,0.0,0.0,0.0,6.466840537323298
2020-08-21,7.0551713545590236,4.513893247210334,8.441386825049428,7.0551713545590236,7.0551713545590236,-0.5633500514566382,-0.5633500514566382,-0.5633500514566382,-0.0006093172108640853,-0.0006093172108640853,-0.0006093172108640853,-0.562740734245774,-0.562740734245774,-0.562740734245774,0.0,0.0,0.0,6.491821303102386
2020-08-24,7.06198318009522,4.2481904726871536,8.344377836564997,7.06198318009522,7.06198318009522,-0.5972915021101771,-0.5972915021101771,-0.5972915021101771,-0.02039009798466217,-0.02039009798466217,-0.02039009798466217,-0.5769014041255149,-0.5769014041255149,-0.5769014041255149,0.0,0.0,0.0,6.464691677985043
2020-08-25,7.064253788607286,4.33407529622919,8.554871328533222,7.064253788607286,7.064253788607286,-0.6198797473338342,-0.6198797473338342,-0.6198797473338342,-0.038409245424899506,-0.038409245424899506,-0.038409245424899506,-0.5814705019089347,-0.5814705019089347,-0.5814705019089347,0.0,0.0,0.0,6.444374041273452
2020-08-26,7.066524397119352,4.355382850176891,8.4171699154551,7.066524397119352,7.066524397119352,-0.6206981178636365,-0.6206981178636365,-0.6206981178636365,-0.03479725252869608,-0.03479725252869608,-0.03479725252869608,-0.5859008653349403,-0.5859008653349403,-0.5859008653349403,0.0,0.0,0.0,6.445826279255716
2020-08-27,7.068795005631416,4.137313630896894,8.384620024800906,7.068795005631416,7.068795005631416,-0.61831642580028,-0.61831642580028,-0.61831642580028,-0.028201880429989345,-0.028201880429989345,-0.028201880429989345,-0.5901145453702907,-0.5901145453702907,-0.5901145453702907,0.0,0.0,0.0,6.450478579831136
